PROLIFIC_PID,id,PID,date,timer_total,commitment,attention_01,attention_02,manip_check_01,manip_check_02,donation_decision,party,party_open,party_strength,party_closer,party_identity_strength_raw,party_identity_strength,party_preference,party_intensity,valence_democrats,valence_republicans,arousal_democrats,arousal_republicans,affpol_raw,affpol_weighted,bipartisan_support,social_polarization,ideology,democratic_support_raw,democratic_support,vote_election,vote_importance_raw,vote_importance,political_engagement_raw,political_engagement,health_general_raw,health_general,health_politics_raw,health_politics,stress_general_raw,stress_general,stress_politics_raw,stress_politics,depression_raw,depression,age,gender,gender_open,rururb01,rururb02,rururb02_open,rururb03,education,ethnicity01,ethnicity02,ethicity_open,income,bipartisanship_01,bipartisanship_02,friends_democrats,friends_republicans,dem_01,dem_02,dem_03,dem_04,dem_05,dem_06,dem_07,dem_01_r,dem_02_r,dem_03_r,dem_05_r,dem_06_r,dem_07_r,political_interest,political_discussion,political_follow,political_discussion_r,political_follow_r,health_politics_01,health_politics_02,health_politics_03,health_politics_04,health_politics_05,health_politics_06,health_politics_07,health_politics_08,health_politics_09,health_politics_10,PSS_01,PSS_02,PSS_03,PSS_04,PSS_05,PSS_06,PSS_07,PSS_08,PSS_09,PSS_10,PSS_04_r,PSS_05_r,PSS_07_r,PSS_08_r,depression_01,depression_02,depression_03,depression_04,depression_05,depression_06,depression_07,depression_08,max_boxes,easy50,easy65,hard80,hard95,work_total,work_voteall,work_voteurban,work_voterural,work_ingroup,work_outgroup,work_difference
35,R_7jlYlQHVqdIohqi,P288,24/10/2025 14:32,1564,"Yes, I will",passed,passed,Democrat,Democrats,Keep,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,90,25,100,100,0.392615821252558,1.01583839212761,0.967369645992113,0.5689253027234,35,31,0.474785828070057,Yes,7,0.482476139550158,10,0.101199699372104,3,-1.11856664532429,33,-0.0210078778746225,10,-0.430017389942368,1,-0.639819685975378,2,-0.418584642984532,61,Man,,Suburb,Suburb,,3,"College, but not degree",Black or African-American,NA,,"$30,000 to $39,999",100,100,100,35,2,2,2,5,1,2,1,4,4,4,5,4,5,4,2,2,3,3,4,1,4,3,4,2,2,2,3,2,1,1,1,3,3,1,3,3,1,1,1,1,1,1,0,0,0,1,1,0,0,0,14,7,9,11,13,25,8,9,8,9,8,1
36,R_5t2MLZBlmbefqVv,P180,24/10/2025 14:32,1625,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Strong,NA,4,0.53465724666085,Republican,2,58,88,50,68,-0.770731626379311,-0.550129454734056,-0.198780036272771,-0.736456443847824,87,23,-0.898866373530692,Yes,7,0.482476139550158,8,-0.799024492057357,5,1.41628400339539,43,1.04006798765714,3,-1.32613754520688,0,-1.53918886720492,0,-0.819028378488194,41,Man,,City,Suburb,,3,Postgraduate degree,White,NA,,"$90,000 to $99,999",62,79,64,62,2,2,3,5,4,3,4,4,4,3,2,3,2,3,3,2,2,3,2,1,1,2,1,2,2,2,2,2,1,0,1,4,4,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,16,20,25,29,12,5,3,4,4,3,1
37,R_5J4yZYkU5rSkuM8,P145,24/10/2025 14:32,1605,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Democrat,,Strong,NA,3,-0.32368438716765,Democrat,2,80,10,70,100,0.558808313771396,0.963925287173713,0.572064668953169,-0.544406677294702,15,30,0.303079302869964,Yes,7,0.482476139550158,8,-0.799024492057357,4,0.148858679035552,27,-0.65765339719368,14,0.0820512702087835,3,1.1589186764837,1,-0.618806510736363,78,Woman,,Small town,City,,1,"College, but not degree",White,NA,,"$30,000 to $39,999",95,85,90,65,2,2,1,5,2,3,1,4,4,5,4,3,5,4,4,2,1,3,5,2,4,5,2,4,1,3,3,4,2,1,2,4,2,3,3,3,1,1,0,2,1,1,0,0,0,1,0,0,0,0,16,8,10,13,15,17,9,8,0,8,0,8
38,R_6SDNkzNCdZuCeoV,P212,24/10/2025 14:33,1537,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Strong,NA,5,1.39299888048935,Republican,2,0,100,0,100,1.55596326888443,-0.879315967489072,0.967369645992113,2.35489535400244,100,31,0.474785828070057,Yes,7,0.482476139550158,11,0.551311795086835,5,1.41628400339539,38,0.509530054891259,10,-0.430017389942368,2,0.259549495254163,3,-0.218362775232701,32,Man,,City,City,,5,Postgraduate degree,White,NA,,"$100,000 to $149,999",100,100,0,100,1,1,1,5,5,1,1,5,5,5,1,5,5,5,3,1,2,4,5,5,1,1,5,1,1,1,1,1,4,0,2,4,4,0,4,4,4,0,0,0,0,0,1,1,1,0,0,0,0,0,24,12,16,19,23,12,5,4,3,3,4,-1
39,R_5G48NaJq2GJkoA9,P140,24/10/2025 14:33,925,"Yes, I will",passed,passed,Republican,Democrats,Keep,Republican,,Strong,NA,4,0.53465724666085,Republican,2,31,83,28,41,-0.0394846592964222,-0.273396660034161,0.49300367354538,-0.722539794097598,79,35,1.16161192887043,Yes,7,0.482476139550158,12,1.00142389080157,4,0.148858679035552,40,0.721745227997611,9,-0.558034554980156,2,0.259549495254163,0,-0.819028378488194,47,Woman,,Rural area,Rural,,4,"College, but not degree",White,NA,,"$100,000 to $149,999",87,89,85,92,1,1,1,5,1,1,1,5,5,5,5,5,5,5,2,1,3,4,4,1,4,1,2,1,1,1,1,4,0,0,0,3,0,0,0,4,0,0,1,4,4,0,0,0,0,0,0,0,0,0,27,14,18,22,26,19,6,7,6,6,7,-1
4,R_6WJdvT8xZvA74PY,P216,24/10/2025 14:21,1071,"Yes, I will",passed,passed,Republican,Democrats,Keep,Republican,,Strong,NA,4,0.53465724666085,Republican,2,10,80,50,50,0.558808313771396,0.448818246354964,-0.317371529384454,0.777675048976794,100,23,-0.898866373530692,Yes,7,0.482476139550158,9,-0.348912396342627,5,1.41628400339539,30,-0.339330637534151,12,-0.173983059866792,1,-0.639819685975378,1,-0.618806510736363,34,Woman,,Small town,Small-town,,1,4-year college degree,White,NA,,"$90,000 to $99,999",60,75,30,100,3,2,4,2,3,2,1,3,4,2,3,4,5,4,3,2,2,3,4,2,2,5,4,4,2,2,2,3,1,0,2,3,2,0,0,3,1,0,1,2,4,1,0,0,0,1,0,0,0,0,31,16,20,25,29,12,2,3,7,7,3,4
40,R_6IQ0eFych52eIFc,P195,24/10/2025 14:34,1598,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,79,8,64,89,0.592046812275164,0.881300962325162,-1.00915523920261,0.692319597175406,13,35,1.16161192887043,Yes,7,0.482476139550158,10,0.101199699372104,4,0.148858679035552,27,-0.65765339719368,20,0.850154260435511,2,0.259549495254163,6,0.382302828022791,34,Man,,Small town,Small-town,,1,Postgraduate degree,White,NA,,"$90,000 to $99,999",50,50,100,32,1,1,1,5,1,1,1,5,5,5,5,5,5,3,2,1,3,4,4,4,4,3,2,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,0,0,0,0,29,15,19,23,28,4,1,2,1,2,1,1
41,R_6dDxBNSlH2cLix3,P223,24/10/2025 14:34,1591,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Democrat,,Strong,NA,5,1.39299888048935,Democrat,2,99,2,100,100,1.45624777337312,2.20502016106746,0.967369645992113,2.23242883620045,0,30,0.303079302869964,No,7,0.482476139550158,13,1.4515359865163,4,0.148858679035552,16,-1.82483684927862,18,0.594119930359935,3,1.1589186764837,8,0.782746563526453,67,Woman,,Suburb,Suburb,,4,2-year college degree,White,NA,,"$30,000 to $39,999",100,100,100,2,5,1,2,5,1,1,1,1,5,4,5,5,5,5,1,1,4,4,5,4,4,4,4,5,4,5,5,4,3,2,1,3,3,2,1,2,3,0,1,1,3,2,1,1,1,2,2,0,1,0,15,8,10,12,14,17,9,8,0,8,0,8
42,R_3Xnxn8ALIfEPqfC,P96,24/10/2025 14:34,1295,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Not very strong,NA,4,0.53465724666085,Republican,1,61,84,27,79,-1.00340111590568,-0.851924266278403,-0.238310533976666,-0.734910149431133,87,24,-0.727159848330598,No,4,-2.71258807347088,8,-0.799024492057357,3,-1.11856664532429,44,1.14617557421032,9,-0.558034554980156,1,-0.639819685975378,1,-0.618806510736363,43,Woman,,City,Suburb,,3,High school,White,NA,,"$60,000 to $69,999",76,63,86,89,4,3,2,4,2,3,2,2,3,4,4,3,4,3,2,3,3,2,3,2,2,2,2,1,1,1,1,1,1,0,1,3,3,1,3,3,1,1,1,1,1,1,0,0,1,0,0,0,0,0,40,20,26,32,38,1,1,0,0,0,0,0
43,R_5qW1dOf9yZNOZct,P174,24/10/2025 14:35,1085,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Not very strong,NA,2,-1.18202602099615,Republican,1,53,65,10,31,-1.36902459944713,-1.2201430641738,0.888308650584324,-0.737693479381178,58,35,1.16161192887043,Yes,7,0.482476139550158,12,1.00142389080157,5,1.41628400339539,35,0.19120729523173,15,0.210068435246571,1,-0.639819685975378,1,-0.618806510736363,49,Man,,Suburb,Suburb,,3,4-year college degree,White,NA,,"$100,000 to $149,999",100,96,100,100,1,1,1,5,1,1,1,5,5,5,5,5,5,5,2,1,3,4,4,2,4,2,3,1,1,4,2,2,1,3,2,4,3,4,3,3,2,0,0,1,1,1,0,0,1,0,0,0,0,0,12,6,8,10,11,23,9,5,9,9,5,4
44,R_5novwsZQzTxhYus,P170,24/10/2025 14:35,985,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Strong,NA,4,0.53465724666085,Republican,2,0,85,100,42,1.05738579132791,1.04141066873543,0.670890913212905,2.35489535400244,85,33,0.818198878470245,Yes,6,-0.58254526479019,11,0.551311795086835,2,-2.38599196968413,22,-1.18819132995956,33,2.51437740592676,2,0.259549495254163,18,2.78496524104476,57,Woman,,Small town,Small-town,,3,"College, but not degree",White,NA,,"$40,000 to $49,999",95,90,0,100,1,1,1,5,1,3,1,5,5,5,5,3,5,4,2,1,3,4,4,4,4,5,4,4,1,4,4,4,2,3,3,0,0,4,1,0,2,4,4,4,3,4,3,3,3,3,2,3,1,0,20,10,13,16,19,9,2,1,6,6,1,5
45,R_5GYbmSmbjayX2Kt,P141,24/10/2025 14:35,1015,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,94,22,82,84,0.625285310778931,1.04025176055201,0.967369645992113,1.3927909679368,18,35,1.16161192887043,Yes,7,0.482476139550158,11,0.551311795086835,4,0.148858679035552,22,-1.18819132995956,6,-0.94208605009352,3,1.1589186764837,0,-0.819028378488194,61,Woman,,Suburb,Suburb,,2,Postgraduate degree,White,NA,,"$70,000 to $79,999",100,100,100,17,1,1,1,5,1,1,1,5,5,5,5,5,5,4,2,1,3,4,4,5,4,5,3,4,2,5,4,2,0,0,0,3,3,0,3,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,14,7,9,11,13,21,9,9,3,9,3,6
46,R_6dDMSN53tT02KDN,P222,24/10/2025 14:36,1183,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Democrat,,Not very strong,NA,3,-0.32368438716765,Democrat,1,60,0,21,87,0.226423328733719,-0.0833710784743997,0.176759691914225,2.05336794274754,15,34,0.989905403670338,Yes,6,-0.58254526479019,10,0.101199699372104,4,0.148858679035552,22,-1.18819132995956,8,-0.686051720017944,2,0.259549495254163,3,-0.218362775232701,38,Man,,Rural area,Suburb,,1,2-year college degree,White,NA,,"$30,000 to $39,999",70,90,100,5,1,1,1,4,1,1,1,5,5,5,5,5,5,3,1,2,4,3,5,2,5,2,4,4,5,5,2,4,1,2,1,4,2,0,3,4,1,0,0,2,1,0,0,0,1,1,0,1,0,0,22,11,14,18,21,14,6,6,2,6,2,4
47,R_5r2h5CtUgaZX6hA,P176,24/10/2025 14:36,1188,"Yes, I will",passed,passed,Republican,Democrats,Keep,Republican,,Not very strong,NA,2,-1.18202602099615,Republican,1,0,20,85,70,-1.10311661141699,-0.74744149628108,0.967369645992113,-0.706767591047342,70,30,0.303079302869964,Yes,1,-5.90765228649193,8,-0.799024492057357,4,0.148858679035552,41,0.827852814550787,7,-0.814068885055732,1,-0.639819685975378,0,-0.819028378488194,46,Man,,Small town,Rural,,4,4-year college degree,White,NA,,"$50,000 to $59,999",100,100,90,100,1,3,4,5,1,1,1,5,3,2,5,5,5,3,3,2,2,3,4,1,2,4,1,2,1,1,1,2,1,0,2,4,3,0,4,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,22,11,14,18,21,15,6,2,7,7,2,5
48,R_60NT34pUObSZ7ze,P183,24/10/2025 14:37,1285,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,90,2,85,90,1.15710128683921,1.66029255720032,-1.00915523920261,2.05336794274754,5,32,0.646492353270151,Yes,7,0.482476139550158,12,1.00142389080157,4,0.148858679035552,20,-1.40040650306591,23,1.23420575554888,4,2.05828785771324,10,1.18319029903012,45,Woman,,Suburb,Other,Small town-like suburb of a bigger city person,NA,Postgraduate degree,White,NA,,"$80,000 to $89,999",60,40,100,5,1,1,1,5,2,2,2,5,5,5,4,4,4,4,1,1,4,4,5,4,5,4,4,4,4,4,2,4,2,3,3,2,2,3,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,0,23,12,15,18,22,18,8,8,2,8,2,6
49,R_1LKnegqSv2sjXNv,P23,24/10/2025 14:37,1527,"Yes, I will",passed,passed,Republican,Democrats,Keep,Republican,,Strong,NA,5,1.39299888048935,Republican,2,0,100,100,100,1.55596326888443,2.31650595190557,-0.969624741498712,2.35489535400244,100,16,-2.10081204993135,Yes,7,0.482476139550158,12,1.00142389080157,4,0.148858679035552,21,-1.29429891651274,4,-1.1981203801691,2,0.259549495254163,0,-0.819028378488194,50,Man,,Small town,Small-town,,4,4-year college degree,White,NA,,"$70,000 to $79,999",51,51,0,100,2,5,4,4,4,4,5,4,1,2,2,2,1,5,2,1,3,4,4,4,4,5,5,5,2,5,4,1,1,0,1,4,3,0,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,24,12,16,19,23,9,0,0,9,9,0,9
5,R_5cTUrZf0T8Q78nc,P153,24/10/2025 14:21,996,"Yes, I will",passed,passed,Republican,Democrats,Donate,Democrat,,Strong,NA,3,-0.32368438716765,Democrat,2,87,19,72,72,0.492331316763861,0.748677189886029,0.967369645992113,-0.668110230630046,0,35,1.16161192887043,Yes,7,0.482476139550158,13,1.4515359865163,4,0.148858679035552,29,-0.445438224087327,10,-0.430017389942368,3,1.1589186764837,1,-0.618806510736363,46,Man,,Small town,City,,1,Postgraduate degree,White,NA,,"$150,000 or more",100,100,100,85,1,1,1,5,1,1,1,5,5,5,5,5,5,5,1,1,4,4,4,4,4,2,4,2,2,4,3,2,2,1,2,4,3,0,3,3,2,0,0,1,1,1,0,0,0,0,0,0,1,0,41,21,27,33,39,22,7,7,8,7,8,-1
50,R_12kVvdJgqn13hMl,P03,24/10/2025 14:37,933,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Democrat,,Strong,NA,2,-1.18202602099615,Democrat,2,84,8,62,21,0.758239304794002,0.205177236412957,-0.455728271348085,-0.717900910847523,0,30,0.303079302869964,No,3,-3.77760947781123,8,-0.799024492057357,3,-1.11856664532429,31,-0.233223050980975,27,1.74627441570003,2,0.259549495254163,12,1.58363403453378,28,Woman,,Suburb,Suburb,,1,"College, but not degree",White,NA,,"$50,000 to $59,999",73,55,68,60,1,1,3,4,1,2,2,5,5,3,5,4,4,3,3,2,2,3,4,2,5,2,2,3,2,4,3,2,3,3,3,2,1,2,1,1,3,2,2,3,3,3,1,1,3,3,1,3,0,0,33,17,21,26,31,27,9,9,9,9,9,0
51,R_501tz0YAiUNPGXo,P117,24/10/2025 14:37,1178,"Yes, I will",passed,passed,Democrat,Both Democrats and Republicans,Keep,Democrat,,Not very strong,NA,2,-1.18202602099615,Democrat,1,46,23,35,64,-1.00340111590568,-0.820754946108458,0.967369645992113,-0.737693479381178,73,33,0.818198878470245,Yes,7,0.482476139550158,9,-0.348912396342627,4,0.148858679035552,47,1.46449833386984,20,0.850154260435511,1,-0.639819685975378,0,-0.819028378488194,63,Woman,,Rural area,Rural,,4,2-year college degree,White,NA,,"$50,000 to $59,999",100,100,100,100,1,1,3,5,1,1,1,5,5,3,5,5,5,4,3,2,2,3,2,1,3,1,1,1,1,1,1,1,3,2,1,3,2,2,2,2,2,3,1,2,2,2,0,0,0,0,0,0,0,0,16,8,10,13,15,25,8,9,8,9,8,1
52,R_5FUVHILNL0llcCW,P139,24/10/2025 14:37,1882,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Strong,NA,5,1.39299888048935,Republican,2,8,100,87,94,1.29005528085428,1.85206926900086,-1.83929569098439,1.14383756684941,100,17,-1.92910552473125,Yes,7,0.482476139550158,8,-0.799024492057357,4,0.148858679035552,21,-1.29429891651274,32,2.38636024088897,0,-1.53918886720492,9,0.982968431278284,53,Woman,,Rural area,Rural,,5,High school,White,NA,,"$30,000 to $39,999",50,8,22,100,3,4,3,3,5,3,4,3,2,3,1,3,2,3,3,2,2,3,4,5,3,5,4,5,3,3,5,2,3,3,4,2,0,3,1,1,4,3,2,4,3,3,1,1,3,3,0,1,0,0,27,14,18,22,26,13,3,1,9,9,1,8
53,R_6Sfrqs6ufT2QILc,P213,24/10/2025 14:38,1455,"Yes, I will",passed,passed,Democrat,Both Democrats and Republicans,Donate,Democrat,,Not very strong,NA,3,-0.32368438716765,Democrat,1,74,4,59,92,0.558808313771396,0.81097315856619,0.967369645992113,0.232142378767924,8,23,-0.898866373530692,Yes,7,0.482476139550158,8,-0.799024492057357,3,-1.11856664532429,25,-0.869868570300032,18,0.594119930359935,3,1.1589186764837,8,0.782746563526453,79,Man,,Suburb,Suburb,,2,High school,White,NA,,"$30,000 to $39,999",100,100,89,33,3,3,3,4,3,3,2,3,3,3,3,3,4,3,3,2,2,3,3,3,3,5,3,4,4,3,3,4,1,2,3,2,2,1,3,1,1,2,2,2,1,3,1,1,1,2,1,1,1,0,12,6,8,10,11,14,7,7,0,7,0,7
54,R_7NExgcY9d72DbC3,P263,24/10/2025 14:38,1930,"Yes, I will",passed,failed,Republican,Both Democrats and Republicans,Donate,Republican,,Strong,NA,3,-0.32368438716765,Republican,2,28,90,14,80,0.292900325741255,-0.246242351435324,0.829012904028483,-0.677078738246859,94,24,-0.727159848330598,Yes,7,0.482476139550158,11,0.551311795086835,4,0.148858679035552,47,1.46449833386984,2,-1.45415471024467,0,-1.53918886720492,0,-0.819028378488194,51,Man,,Suburb,Suburb,,3,2-year college degree,White,NA,,"$100,000 to $149,999",95,98,86,100,4,2,2,4,3,2,3,2,4,4,3,4,3,3,1,1,4,4,1,2,1,2,1,2,1,1,1,1,0,0,0,3,3,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,24,12,16,19,23,21,9,5,7,7,5,2
55,R_7IvlAW1mfLjpWjU,P258,24/10/2025 14:39,903,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Not very strong,NA,3,-0.32368438716765,Republican,1,24,79,37,63,0.0602308362148808,0.00473278988110942,-0.574319764459768,-0.400910555425702,78,31,0.474785828070057,Yes,7,0.482476139550158,9,-0.348912396342627,5,1.41628400339539,33,-0.0210078778746225,18,0.594119930359935,2,0.259549495254163,1,-0.618806510736363,60,Woman,,Rural area,Rural,,3,4-year college degree,White,NA,,"$150,000 or more",67,55,67,100,4,1,2,5,1,1,1,2,5,4,5,5,5,3,2,2,3,3,4,2,2,4,4,2,2,4,1,2,2,2,3,4,1,0,1,2,2,1,0,3,3,2,0,0,1,0,0,0,0,0,19,10,12,15,18,16,6,6,4,4,6,-2
56,R_6fxSq7xlhxkj0ho,P227,24/10/2025 14:40,1117,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Strong,NA,4,0.53465724666085,Republican,2,21,100,73,100,0.857954800305305,1.30014771083068,-1.32539922083376,2.05336794274754,100,27,-0.212040272730317,Yes,7,0.482476139550158,10,0.101199699372104,4,0.148858679035552,37,0.403422468338082,18,0.594119930359935,0,-1.53918886720492,0,-0.819028378488194,65,Man,,Rural area,Small-town,,4,"College, but not degree",White,NA,,"$150,000 or more",40,44,5,100,2,2,2,4,1,2,4,4,4,4,5,4,2,4,2,2,3,3,2,2,1,3,2,1,4,2,4,2,2,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,13,7,8,10,12,23,7,8,8,8,8,0
57,R_7dR4veDSTAfXdXb,P279,24/10/2025 14:41,1399,"Yes, I will",failed,passed,Republican,Both Democrats and Republicans,Keep,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,82,19,69,87,0.326138824245022,0.6574107120207,-0.574319764459768,-0.737693479381178,48,33,0.818198878470245,Yes,7,0.482476139550158,11,0.551311795086835,3,-1.11856664532429,34,0.0850997086785537,16,0.338085600284359,1,-0.639819685975378,7,0.582524695774622,51,Man,,Suburb,Suburb,,1,4-year college degree,White,NA,,"$150,000 or more",58,64,81,81,1,1,1,4,1,1,2,5,5,5,5,5,4,4,2,1,3,4,3,2,4,4,2,2,2,2,2,3,1,1,2,2,2,1,2,2,1,2,2,2,2,2,1,0,2,2,1,0,0,1,18,9,12,14,17,14,7,7,0,7,0,7
58,R_72zgskCoPJaQdXq,P244,24/10/2025 14:41,1705,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Not very strong,NA,4,0.53465724666085,Republican,1,87,80,86,90,-1.53521709196597,-1.15555719669555,-0.455728271348085,-0.726560159580997,100,17,-1.92910552473125,Yes,7,0.482476139550158,10,0.101199699372104,3,-1.11856664532429,20,-1.40040650306591,25,1.49024008562445,2,0.259549495254163,4,-0.0181409074808704,25,Woman,,Suburb,Suburb,,2,Postgraduate degree,Black or African-American,NA,,"$100,000 to $149,999",46,82,94,100,3,4,4,5,4,4,5,3,2,2,2,2,1,4,2,2,3,3,4,4,4,5,4,3,4,5,4,3,3,3,3,2,4,3,2,2,4,3,2,0,2,2,0,1,0,0,1,0,0,2,23,12,15,18,22,17,5,7,5,5,7,-2
59,R_7M0NnGerf2XxAgA,P261,24/10/2025 14:41,1189,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Not very strong,NA,3,-0.32368438716765,Republican,1,44,58,57,56,-1.30254760243959,-1.0071478017166,-0.752207004127293,-0.737693479381178,61,34,0.989905403670338,Yes,6,-0.58254526479019,13,1.4515359865163,4,0.148858679035552,41,0.827852814550787,4,-1.1981203801691,1,-0.639819685975378,0,-0.819028378488194,53,Woman,,Suburb,Suburb,,1,4-year college degree,White,NA,,"$150,000 or more",60,53,96,96,1,1,1,4,1,1,1,5,5,5,5,5,5,5,1,1,4,4,4,2,1,3,2,3,1,1,1,1,1,0,1,4,4,0,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,23,12,15,18,22,27,9,9,9,9,9,0
6,R_7jwcCSkFt8o8Fr5,P289,24/10/2025 14:22,1151,"Yes, I will",passed,passed,Republican,Democrats,Keep,Democrat,,Not very strong,NA,4,0.53465724666085,Democrat,1,56,13,64,74,-0.338631145830331,-0.0727683505489524,0.967369645992113,-0.732745337247764,0,35,1.16161192887043,Yes,7,0.482476139550158,10,0.101199699372104,4,0.148858679035552,31,-0.233223050980975,0,-1.71018904032025,2,0.259549495254163,1,-0.618806510736363,48,Woman,,Suburb,Small-town,,2,4-year college degree,White,NA,,"$100,000 to $149,999",100,100,92,88,1,1,1,5,1,1,1,5,5,5,5,5,5,4,2,2,3,3,4,2,4,1,4,1,5,1,2,5,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,6,8,10,11,18,5,6,7,6,7,-1
60,R_6PShHT3IwFWQIO3,P206,24/10/2025 14:41,1986,"Yes, I will",passed,passed,Republican,Neither Democrats nor Republicans,Keep,Republican,,Not very strong,NA,3,-0.32368438716765,Republican,1,51,78,51,69,-0.870447121890614,-0.62845139162925,-0.732441755275345,-0.648317662096391,77,25,-0.555453323130504,Yes,7,0.482476139550158,7,-1.24913658777209,4,0.148858679035552,48,1.57060592042302,11,-0.30200022490458,1,-0.639819685975378,4,-0.0181409074808704,75,Woman,,City,City,,4,Postgraduate degree,White,NA,,"$100,000 to $149,999",54,60,62,79,5,2,3,5,2,2,2,1,4,3,4,4,4,3,3,3,2,2,1,1,2,1,1,1,1,2,1,1,2,1,1,3,3,1,3,3,1,1,1,1,1,1,1,0,1,1,1,0,0,0,24,12,16,19,23,18,7,5,6,6,5,1
61,R_7qqyrXZoIQ5JMu9,P293,24/10/2025 14:41,1068,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Not very strong,NA,2,-1.18202602099615,Republican,1,23,51,71,19,-0.837208623386846,-0.820394531936941,-0.969624741498712,-0.737693479381178,51,21,-1.24227942393088,Yes,7,0.482476139550158,6,-1.69924868348682,4,0.148858679035552,50,1.78282109352937,0,-1.71018904032025,0,-1.53918886720492,0,-0.819028378488194,37,Woman,,Suburb,Rural,,3,"College, but not degree",White,NA,,"$90,000 to $99,999",51,51,51,51,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,18,23,28,33,23,7,7,9,9,7,2
62,R_5dN9EUnT3nstaV5,P157,24/10/2025 14:41,1300,"Yes, I will",passed,passed,Republican,Democrats,Keep,Democrat,,Not very strong,NA,3,-0.32368438716765,Democrat,1,90,80,90,82,-1.43550159645466,-1.05514862781323,0.473238424693433,-0.737693479381178,19,25,-0.555453323130504,Yes,7,0.482476139550158,9,-0.348912396342627,4,0.148858679035552,39,0.615637641444435,12,-0.173983059866792,2,0.259549495254163,0,-0.819028378488194,34,Woman,,City,City,,2,Postgraduate degree,White,NA,,"$60,000 to $69,999",89,86,100,100,2,1,4,5,1,4,4,4,5,2,5,2,2,3,2,2,3,3,2,2,2,3,3,2,2,2,2,1,2,1,1,3,3,1,2,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,17,9,11,14,16,26,9,9,8,9,8,1
63,R_74ci2QbLLWsrSV3,P246,24/10/2025 14:41,2051,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Strong,NA,4,0.53465724666085,Republican,2,50,97,15,88,-0.205677151815261,-0.494557454044591,-1.00915523920261,0.777675048976794,89,22,-1.07057289873079,Yes,7,0.482476139550158,11,0.551311795086835,4,0.148858679035552,35,0.19120729523173,11,-0.30200022490458,2,0.259549495254163,5,0.182080960270961,55,Woman,,Suburb,Suburb,,3,Postgraduate degree,White,NA,,"$80,000 to $89,999",50,50,26,96,2,2,5,4,3,2,4,4,4,1,3,4,2,4,2,1,3,4,3,3,2,2,2,3,3,2,4,1,1,1,2,3,4,1,3,3,2,1,1,0,1,1,1,0,1,1,1,0,1,0,30,15,20,24,29,16,4,7,5,5,7,-2
